ID,Edad,Género,Estado Civil,Tipo de Contrato,Nivel de Responsabilidad,Satisfacción Laboral,Nivel de Estrés,Texto,Fecha y Hora,Estado de Estrés,Consejo para el Estrés
45,50,F,Casado,Tiempo Completo,Bajo,3,2,El ambiente laboral hoy fue muy relajado y agradable.,2024-08-22 15:06:38.996,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
2,26,F,Casado,Tiempo Completo,Bajo,2,1,Me siento feliz de haber contribuido al éxito del proyecto.,2024-08-02 05:06:38.996,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
27,47,M,Soltero,Tiempo Parcial,Bajo,3,3,El estrés no me deja disfrutar de los momentos de descanso.,2024-11-16 10:06:38.996,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
95,31,F,Casado,Tiempo Completo,Medio,3,2,El estrés me está afectando tanto que no puedo concentrarme en nada.,2024-09-01 22:06:38.996,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
36,30,F,Casado,Tiempo Completo,Alto,3,7,"Hoy fue un día muy desorganizado, pero logré sacar adelante mis tareas.",2024-11-27 16:06:38.996,Estresado,Organiza tu espacio de trabajo por unos minutos o realiza respiraciones conscientes.
36,30,F,Casado,Tiempo Completo,Alto,2,3,El estrés me está afectando tanto que no puedo disfrutar de mi tiempo libre.,2025-03-09 00:06:38.996,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
26,50,M,Soltero,Tiempo Parcial,Medio,3,4,El apoyo de mis compañeros hoy fue fundamental para superar los obstáculos.,2024-05-10 14:06:38.996,No Estresado,"Tómate una pausa corta, ve por un vaso de agua y haz una pequeña caminata dentro de la oficina."
43,25,F,Soltero,Tiempo Completo,Alto,1,5,Pude organizarme mejor hoy y logré avanzar en todo lo planeado.,2025-02-21 09:06:38.996,No Estresado,Ponte tus audífonos y escucha tu canción favorita por unos minutos.
27,47,M,Soltero,Tiempo Parcial,Bajo,3,3,"El equipo trabajó muy bien hoy, todos colaboraron de manera eficiente.",2024-12-23 12:06:38.996,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
69,21,F,Soltero,Tiempo Completo,Medio,1,3,Me siento agradecido por el apoyo que recibí de mis compañeros hoy.,2025-02-16 14:06:38.996,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
20,56,M,Divorciado,Tiempo Completo,Bajo,4,4,"Hoy tuve que lidiar con un cliente muy difícil, pero logré resolver el problema.",2024-09-25 05:06:38.996,No Estresado,"Tómate una pausa corta, ve por un vaso de agua y haz una pequeña caminata dentro de la oficina."
11,21,F,Casado,Tiempo Completo,Medio,4,6,Me siento agotado después de un día lleno de actividades y responsabilidades.,2025-01-31 12:06:38.996,Estresado,Ponte tus audífonos y escucha tu canción favorita por unos minutos.
74,34,F,Soltero,Tiempo Completo,Bajo,2,3,Siento que pasé la mitad del día en reuniones y la otra mitad respondiendo correos.,2024-11-15 23:06:38.996,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
38,53,M,Soltero,Tiempo Parcial,Bajo,2,8,Me siento agotado después de un día lleno de actividades y responsabilidades.,2024-06-15 21:06:38.996,Estresado,Realiza un breve ejercicio de relajación sentado o escribe en una nota lo que te preocupa para despejar la mente.
6,56,F,Casado,Tiempo Parcial,Alto,4,5,Me siento abrumado por la cantidad de tareas que tengo que hacer mañana.,2025-03-10 13:06:38.996,Estresado,"Tómate una pausa corta, ve por un vaso de agua y haz una pequeña caminata dentro de la oficina."
72,27,F,Divorciado,Tiempo Parcial,Bajo,3,4,"Hoy fue un día muy positivo, recibí el reconocimiento de mis colegas.",2025-02-25 04:06:38.996,No Estresado,Ponte tus audífonos y escucha tu canción favorita por unos minutos.
23,38,M,Soltero,Tiempo Completo,Medio,3,5,El equipo hoy demostró un gran compromiso con los objetivos del proyecto.,2024-06-21 03:06:38.996,No Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
47,45,M,Divorciado,Tiempo Parcial,Alto,3,5,Necesito que el día tenga más horas para terminar todo lo que tengo pendiente.,2024-06-23 04:06:38.996,No Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
90,51,M,Divorciado,Tiempo Completo,Medio,4,2,Me siento feliz de haber terminado un proyecto importante hoy.,2024-10-29 21:06:38.996,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
46,29,F,Soltero,Tiempo Parcial,Bajo,1,10,Me siento abrumado por la cantidad de tareas que tengo que hacer mañana.,2025-02-25 22:06:38.996,Estresado,Sal unos minutos a tomar aire fresco o mira un video relajante desde tu celular.
12,49,F,Soltero,Tiempo Parcial,Medio,2,2,El equipo hoy demostró un gran compromiso con los objetivos del proyecto.,2024-04-19 16:06:38.996,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
90,51,M,Divorciado,Tiempo Completo,Medio,1,5,Me siento agradecido por el apoyo que recibí de mis compañeros hoy.,2024-03-18 17:06:38.996,No Estresado,"Tómate una pausa corta, ve por un vaso de agua y haz una pequeña caminata dentro de la oficina."
13,40,M,Casado,Tiempo Completo,Alto,4,5,"Hoy fue un día muy tranquilo, pude enfocarme en mis tareas sin distracciones.",2024-03-26 01:06:38.996,No Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
62,42,M,Soltero,Tiempo Completo,Alto,1,7,"Hoy fue un día muy caótico, no pude concentrarme en nada.",2024-11-18 13:06:38.996,Estresado,Organiza tu espacio de trabajo por unos minutos o realiza respiraciones conscientes.
82,47,F,Soltero,Tiempo Completo,Alto,3,5,"Hoy fue un día muy frustrante, no pude cumplir con mis objetivos.Hoy fue un día muy tranquilo, pude enfocarme en mis tareas sin distracciones.",2024-08-02 20:06:38.996,No Estresado,"Tómate una pausa corta, ve por un vaso de agua y haz una pequeña caminata dentro de la oficina."
89,48,M,Casado,Tiempo Completo,Alto,3,2,"El equipo trabajó muy bien hoy, todos colaboraron de manera eficiente.",2024-12-23 11:06:38.996,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
97,25,F,Divorciado,Tiempo Parcial,Alto,1,5,"Hoy fue un día muy relajado, pude trabajar a mi propio ritmo.",2024-10-29 00:06:38.996,No Estresado,Ponte tus audífonos y escucha tu canción favorita por unos minutos.
60,32,F,Casado,Tiempo Parcial,Medio,4,2,Me siento agradecido por el apoyo que recibí de mis compañeros hoy.,2024-07-14 16:06:38.996,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
43,25,F,Soltero,Tiempo Completo,Alto,1,1,El apoyo de mis compañeros hoy fue fundamental para superar los obstáculos.,2024-05-14 04:06:38.996,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
76,32,F,Soltero,Tiempo Completo,Alto,3,5,El estrés no me deja disfrutar de los pequeños logros del día.,2024-05-30 00:06:38.996,No Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
100,31,F,Casado,Tiempo Parcial,Medio,3,2,"Hoy fue un día muy gratificante, recibí el reconocimiento de mi jefe.",2024-09-05 09:06:38.996,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
68,47,M,Casado,Tiempo Completo,Medio,4,4,Me siento motivado por las nuevas oportunidades que se presentaron hoy.,2025-02-27 13:06:38.996,No Estresado,"Tómate una pausa corta, ve por un vaso de agua y haz una pequeña caminata dentro de la oficina."
5,47,M,Soltero,Tiempo Parcial,Bajo,1,3,El estrés no me deja disfrutar de los momentos de descanso.,2024-07-24 13:06:38.996,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
37,27,F,Casado,Tiempo Parcial,Bajo,3,6,Me siento agotado después de un día lleno de reuniones y tareas.,2024-09-02 07:06:38.996,Estresado,Ponte tus audífonos y escucha tu canción favorita por unos minutos.
72,27,F,Divorciado,Tiempo Parcial,Bajo,3,5,La carga de trabajo hoy fue manejable.,2024-06-25 01:06:38.996,No Estresado,Ponte tus audífonos y escucha tu canción favorita por unos minutos.
92,57,M,Casado,Tiempo Parcial,Bajo,1,5,El estrés no me deja disfrutar de los momentos de descanso.,2024-03-26 14:06:38.996,No Estresado,"Tómate una pausa corta, ve por un vaso de agua y haz una pequeña caminata dentro de la oficina."
31,23,M,Casado,Tiempo Completo,Medio,1,1,"El equipo trabajó muy bien hoy, todos colaboraron de manera eficiente.",2024-12-23 23:06:38.996,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
9,44,M,Divorciado,Tiempo Completo,Bajo,2,4,Me siento motivado y con energía.,2024-06-08 16:06:38.996,No Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
51,42,F,Divorciado,Tiempo Completo,Alto,4,6,Me siento frustrado porque no tengo suficiente tiempo para hacer todo lo que necesito.,2024-05-05 01:06:38.996,Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
29,31,F,Casado,Tiempo Completo,Medio,4,4,El estrés me está afectando tanto que no puedo disfrutar de mi tiempo libre.,2024-08-21 01:06:38.996,No Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
78,35,M,Casado,Tiempo Completo,Bajo,1,1,"El equipo trabajó muy bien hoy, todos colaboraron de manera eficiente.",2024-08-23 00:06:38.996,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
40,32,M,Divorciado,Tiempo Completo,Alto,4,3,El ambiente en la oficina hoy fue muy animado y lleno de energía.,2024-12-25 02:06:38.996,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
41,21,F,Soltero,Tiempo Completo,Alto,3,4,"Hoy fue un día muy gratificante, recibí el reconocimiento de mi jefe.",2024-05-11 00:06:38.996,No Estresado,Ponte tus audífonos y escucha tu canción favorita por unos minutos.
86,37,M,Divorciado,Tiempo Parcial,Bajo,1,1,Me siento feliz de haber terminado un proyecto importante hoy.,2024-08-17 01:06:38.996,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
11,21,F,Casado,Tiempo Completo,Medio,1,2,"Hoy fue un día muy desafiante, pero aprendí mucho en el proceso.",2024-10-29 06:06:38.996,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
23,38,M,Soltero,Tiempo Completo,Medio,1,7,Me siento abrumado por la cantidad de tareas que tengo que hacer mañana.,2025-03-03 13:06:38.996,Estresado,Organiza tu espacio de trabajo por unos minutos o realiza respiraciones conscientes.
1,33,M,Casado,Tiempo Parcial,Alto,2,5,Mi cabeza está a punto de explotar con tanto pendiente acumulado.,2024-04-06 15:06:38.996,No Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
46,29,F,Soltero,Tiempo Parcial,Bajo,4,1,"Hoy fue un día muy satisfactorio, cumplí con todas mis metas y objetivos.",2024-12-20 05:06:38.996,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
21,34,F,Casado,Tiempo Completo,Alto,2,5,"Hoy fue un día muy inspirador, aprendí cosas nuevas y valiosas.",2025-01-28 15:06:38.996,No Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
90,51,M,Divorciado,Tiempo Completo,Medio,3,3,"Hoy fue un día muy relajado, pude trabajar a mi propio ritmo.",2024-11-01 05:06:38.996,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
36,30,F,Casado,Tiempo Completo,Alto,4,1,"Hoy fue un día muy gratificante, recibí feedback positivo de mi jefe.",2025-02-23 15:06:38.996,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
54,21,M,Casado,Tiempo Completo,Medio,2,1,"Hoy fue un día muy satisfactorio, cumplí con todas mis metas y objetivos.",2024-05-23 02:06:38.996,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
87,39,M,Casado,Tiempo Parcial,Alto,1,7,Me siento abrumado por la cantidad de correos electrónicos que tengo que responder.,2024-10-16 15:06:38.996,Estresado,Organiza tu espacio de trabajo por unos minutos o realiza respiraciones conscientes.
57,56,F,Casado,Tiempo Completo,Bajo,2,2,Me siento relajado y satisfecho con mi desempeño laboral.,2024-09-21 23:06:38.996,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
1,33,M,Casado,Tiempo Parcial,Alto,1,1,"Hoy fue un día muy productivo, logré avanzar en todos los proyectos importantes.",2025-02-22 14:06:38.996,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
63,38,M,Casado,Tiempo Completo,Medio,2,3,El estrés no me deja disfrutar de los pequeños logros del día.,2024-07-31 16:06:38.996,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
54,21,M,Casado,Tiempo Completo,Medio,2,4,El ambiente laboral hoy fue muy colaborativo y enriquecedor.,2024-10-23 05:06:38.996,No Estresado,Ponte tus audífonos y escucha tu canción favorita por unos minutos.
55,25,M,Soltero,Tiempo Completo,Alto,2,5,Hoy avancé mucho en mi proyecto y eso me da tranquilidad para mañana.,2024-10-06 16:06:38.996,No Estresado,Ponte tus audífonos y escucha tu canción favorita por unos minutos.
40,32,M,Divorciado,Tiempo Completo,Alto,1,1,El ambiente laboral hoy fue muy relajado y agradable.,2024-10-05 23:06:38.996,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
15,35,M,Divorciado,Tiempo Parcial,Medio,2,4,El ambiente en la oficina hoy fue muy animado y lleno de energía.,2024-07-10 02:06:38.996,No Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
21,34,F,Casado,Tiempo Completo,Alto,4,1,Me siento motivado por los nuevos desafíos que se presentaron hoy.,2024-07-20 17:06:38.996,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
47,45,M,Divorciado,Tiempo Parcial,Alto,4,2,El estrés no me deja disfrutar de los momentos de descanso.,2024-03-17 01:06:38.996,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
73,33,M,Divorciado,Tiempo Parcial,Bajo,4,3,"Hoy fue un día muy frustrante, no pude cumplir con mis objetivos.",2024-04-17 00:06:38.996,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
53,57,M,Casado,Tiempo Parcial,Medio,1,1,El estrés me está afectando tanto que no puedo concentrarme en nada.,2024-06-11 11:06:38.996,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
9,44,M,Divorciado,Tiempo Completo,Bajo,1,3,"Hoy tuve que lidiar con un cliente muy difícil, pero logré resolver el problema.",2024-05-03 23:06:38.996,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
74,34,F,Soltero,Tiempo Completo,Bajo,4,10,"El ambiente laboral hoy fue muy relajado y agradable.Hoy fue un día muy relajado, pude trabajar sin presiones.",2024-08-09 03:06:38.996,Estresado,Organiza tu espacio de trabajo por unos minutos o realiza respiraciones conscientes.
52,45,M,Casado,Tiempo Parcial,Bajo,4,1,Me siento orgulloso de lo que logré hoy.,2024-09-25 08:06:38.996,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
57,56,F,Casado,Tiempo Completo,Bajo,4,6,Me siento agobiado por la falta de claridad en las instrucciones que recibí.,2024-09-13 22:06:38.996,Estresado,"Tómate una pausa corta, ve por un vaso de agua y haz una pequeña caminata dentro de la oficina."
26,50,M,Soltero,Tiempo Parcial,Medio,3,2,El ambiente laboral hoy fue muy positivo y lleno de buenas vibras.,2024-06-26 12:06:38.996,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
41,21,F,Soltero,Tiempo Completo,Alto,4,4,"Hoy fue un día muy satisfactorio, cumplí con todas mis metas y objetivos.",2024-06-26 13:06:38.996,No Estresado,Ponte tus audífonos y escucha tu canción favorita por unos minutos.
35,27,F,Casado,Tiempo Parcial,Medio,2,6,No puedo evitar sentirme estresado por los cambios constantes en el proyecto.,2024-05-20 06:06:38.996,Estresado,Ponte tus audífonos y escucha tu canción favorita por unos minutos.
63,38,M,Casado,Tiempo Completo,Medio,3,7,"Hoy fue un día muy desorganizado, pero logré sacar adelante mis tareas.",2024-04-04 10:06:38.996,Estresado,Organiza tu espacio de trabajo por unos minutos o realiza respiraciones conscientes.
25,21,M,Soltero,Tiempo Parcial,Medio,3,10,Me siento abrumado por la falta de tiempo para cumplir con todo.,2024-11-16 13:06:38.996,Estresado,Sal unos minutos a tomar aire fresco o mira un video relajante desde tu celular.
90,51,M,Divorciado,Tiempo Completo,Medio,1,2,"Hoy fue un día muy frustrante, no pude cumplir con mis objetivos.",2024-04-15 19:06:38.996,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
75,51,F,Divorciado,Tiempo Completo,Medio,2,5,"El día transcurrió sin problemas, todo salió según lo planeado.",2024-04-16 05:06:38.996,Estresado,"Tómate una pausa corta, ve por un vaso de agua y haz una pequeña caminata dentro de la oficina."
38,53,M,Soltero,Tiempo Parcial,Bajo,1,2,Me siento agradecido por el apoyo que recibí de mis compañeros hoy.,2024-10-22 10:06:38.997,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
2,26,F,Casado,Tiempo Completo,Bajo,1,10,Me siento agotado después de un día lleno de reuniones y tareas.,2024-06-05 00:06:38.997,Estresado,Sal unos minutos a tomar aire fresco o mira un video relajante desde tu celular.
7,37,M,Divorciado,Tiempo Completo,Medio,2,3,"Hoy fue un día muy inspirador, aprendí cosas nuevas y valiosas.",2024-11-18 06:06:38.997,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
82,47,F,Soltero,Tiempo Completo,Alto,1,5,Me siento frustrado por la falta de recursos.,2024-07-20 00:06:38.997,Estresado,"Tómate una pausa corta, ve por un vaso de agua y haz una pequeña caminata dentro de la oficina."
91,26,F,Divorciado,Tiempo Completo,Bajo,2,4,El estrés me está afectando tanto que no puedo concentrarme en nada.,2025-03-03 11:06:38.997,No Estresado,Ponte tus audífonos y escucha tu canción favorita por unos minutos.
34,42,F,Casado,Tiempo Completo,Alto,2,4,"Hoy fue un día muy satisfactorio, cumplí con todas mis metas y objetivos.",2024-07-04 00:06:38.997,No Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
91,26,F,Divorciado,Tiempo Completo,Bajo,1,4,El equipo hoy trabajó de manera muy eficiente y coordinada.,2024-10-22 03:06:38.997,No Estresado,Ponte tus audífonos y escucha tu canción favorita por unos minutos.
17,49,M,Casado,Tiempo Completo,Alto,4,1,El equipo hoy demostró un gran compromiso con los objetivos del proyecto.,2025-02-25 16:06:38.997,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
43,25,F,Soltero,Tiempo Completo,Alto,1,4,Me siento motivado por las nuevas oportunidades que se presentaron hoy.,2024-10-06 00:06:38.997,No Estresado,Ponte tus audífonos y escucha tu canción favorita por unos minutos.
59,40,M,Soltero,Tiempo Completo,Alto,3,2,"El flujo de trabajo fue constante y organizado, días así me encantan.",2025-02-10 06:06:38.997,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
51,42,F,Divorciado,Tiempo Completo,Alto,1,5,El ambiente laboral hoy fue muy negativo y desmotivador.,2024-04-13 22:06:38.997,Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
54,21,M,Casado,Tiempo Completo,Medio,2,5,Me siento abrumado por la cantidad de correos electrónicos que tengo que responder.,2024-09-17 00:06:38.997,Estresado,Ponte tus audífonos y escucha tu canción favorita por unos minutos.
24,27,F,Soltero,Tiempo Parcial,Bajo,3,1,Me siento feliz de haber terminado un proyecto importante hoy.,2025-02-05 19:06:38.997,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
25,21,M,Soltero,Tiempo Parcial,Medio,2,5,Me siento motivado por las nuevas oportunidades que se presentaron hoy.,2024-11-27 17:06:38.997,No Estresado,Ponte tus audífonos y escucha tu canción favorita por unos minutos.
71,35,M,Casado,Tiempo Completo,Alto,4,7,"Hoy fue un día muy caótico, pero logré mantener la calma y resolver los problemas.",2024-07-26 15:06:38.997,Estresado,Organiza tu espacio de trabajo por unos minutos o realiza respiraciones conscientes.
52,45,M,Casado,Tiempo Parcial,Bajo,4,9,"Hoy fue un día muy desorganizado, pero logré sacar adelante mis tareas.",2024-12-02 22:06:38.997,Estresado,Organiza tu espacio de trabajo por unos minutos o realiza respiraciones conscientes.
70,33,F,Casado,Tiempo Parcial,Bajo,3,5,"Hoy fue un día muy gratificante, recibí feedback positivo de mi jefe.",2025-01-17 15:06:38.997,No Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
88,47,F,Casado,Tiempo Completo,Alto,4,5,El estrés no me deja disfrutar de los pequeños logros del día.,2025-03-05 10:06:38.997,No Estresado,"Tómate una pausa corta, ve por un vaso de agua y haz una pequeña caminata dentro de la oficina."
33,26,M,Casado,Tiempo Parcial,Medio,4,3,"Hoy tuve que lidiar con un cliente muy difícil, pero logré resolver el problema.",2024-05-02 11:06:38.997,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
49,21,M,Casado,Tiempo Parcial,Alto,1,9,Me siento agobiado por la falta de claridad en las instrucciones que recibí.,2024-06-27 21:06:38.997,Estresado,Sal unos minutos a tomar aire fresco o mira un video relajante desde tu celular.
29,31,F,Casado,Tiempo Completo,Medio,1,8,Me siento abrumado por la cantidad de responsabilidades que tengo.,2024-08-05 02:06:38.997,Estresado,Organiza tu espacio de trabajo por unos minutos o realiza respiraciones conscientes.
63,38,M,Casado,Tiempo Completo,Medio,4,1,"La carga de trabajo hoy me dejó sin aliento, necesito vacaciones.",2024-11-27 14:06:38.997,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
22,31,F,Divorciado,Tiempo Parcial,Alto,4,1,El equipo hoy demostró un gran compromiso con los objetivos del proyecto.,2025-01-27 08:06:38.997,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
26,50,M,Soltero,Tiempo Parcial,Medio,1,2,Me siento feliz de haber terminado un proyecto importante hoy.,2024-05-08 04:06:38.997,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
28,30,M,Casado,Tiempo Parcial,Medio,4,10,"Hoy fue un día muy caótico, pero logré mantener la calma y resolver los problemas.",2025-03-04 07:06:38.997,Estresado,Organiza tu espacio de trabajo por unos minutos o realiza respiraciones conscientes.
85,39,M,Divorciado,Tiempo Completo,Medio,4,4,El apoyo de mis compañeros hoy fue fundamental para superar los obstáculos.,2024-12-16 00:06:38.997,No Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
49,21,M,Casado,Tiempo Parcial,Alto,2,3,"Hoy fue un día muy productivo, logré avanzar en todos los proyectos importantes.",2024-04-16 01:06:38.997,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
71,35,M,Casado,Tiempo Completo,Alto,4,1,"El equipo trabajó muy bien hoy, todos colaboraron de manera eficiente.",2024-11-03 15:06:38.997,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
81,56,M,Divorciado,Tiempo Completo,Bajo,3,9,"Hoy fue un día muy relajado, pude trabajar sin presiones.",2025-03-02 00:06:38.997,Estresado,Realiza un breve ejercicio de relajación sentado o escribe en una nota lo que te preocupa para despejar la mente.
84,50,F,Divorciado,Tiempo Parcial,Bajo,2,2,El estrés no me deja dormir bien por las noches.,2024-11-11 03:06:38.997,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
49,21,M,Casado,Tiempo Parcial,Alto,3,2,Me siento satisfecho con el progreso que logré hoy en mi trabajo.,2024-07-21 07:06:38.997,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
20,56,M,Divorciado,Tiempo Completo,Bajo,4,5,Me siento agotado después de un día lleno de actividades y responsabilidades.,2025-02-09 22:06:38.997,Estresado,"Tómate una pausa corta, ve por un vaso de agua y haz una pequeña caminata dentro de la oficina."
86,37,M,Divorciado,Tiempo Parcial,Bajo,1,8,No puedo evitar sentirme estresado por los cambios constantes en el proyecto.,2024-12-11 07:06:38.997,Estresado,Organiza tu espacio de trabajo por unos minutos o realiza respiraciones conscientes.
92,57,M,Casado,Tiempo Parcial,Bajo,2,2,Me siento satisfecho con el trabajo que realicé hoy.,2024-03-30 17:06:38.997,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
63,38,M,Casado,Tiempo Completo,Medio,1,1,"Hoy fue un día muy desafiante, pero aprendí mucho en el proceso.",2024-08-28 08:06:38.997,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
61,26,M,Soltero,Tiempo Completo,Medio,2,4,El exceso de reuniones hoy me impidió avanzar en mis tareas importantes.,2025-01-30 04:06:38.997,No Estresado,Ponte tus audífonos y escucha tu canción favorita por unos minutos.
49,21,M,Casado,Tiempo Parcial,Alto,1,1,"Hoy tuve que lidiar con un cliente muy difícil, pero logré resolver el problema.",2024-07-28 16:06:38.997,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
71,35,M,Casado,Tiempo Completo,Alto,2,1,"Hoy fue un día muy productivo, terminé todas mis tareas a tiempo.",2025-02-23 05:06:38.997,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
1,33,M,Casado,Tiempo Parcial,Alto,2,8,Me siento atrapado en un ciclo interminable de trabajo.,2024-07-13 13:06:38.997,Estresado,Organiza tu espacio de trabajo por unos minutos o realiza respiraciones conscientes.
96,46,M,Divorciado,Tiempo Parcial,Medio,3,4,Me siento motivado por los nuevos desafíos que se presentaron hoy.,2024-06-10 16:06:38.997,No Estresado,"Tómate una pausa corta, ve por un vaso de agua y haz una pequeña caminata dentro de la oficina."
13,40,M,Casado,Tiempo Completo,Alto,1,4,"Hoy fue un día muy gratificante, recibí el reconocimiento de mi jefe.",2024-11-06 07:06:38.997,No Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
94,48,F,Casado,Tiempo Parcial,Alto,3,1,Me siento feliz con lo que logré hoy.,2025-01-10 00:06:38.997,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
87,39,M,Casado,Tiempo Parcial,Alto,3,6,Me siento frustrado porque no tengo los recursos necesarios para hacer mi trabajo.,2024-09-27 19:06:38.997,Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
51,42,F,Divorciado,Tiempo Completo,Alto,1,3,Hoy fue un día muy positivo y lleno de aprendizaje.,2025-02-13 08:06:38.997,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
56,31,M,Casado,Tiempo Completo,Medio,2,3,El apoyo de mis compañeros hoy fue fundamental para superar los obstáculos.,2024-07-09 01:06:38.997,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
83,43,M,Casado,Tiempo Completo,Bajo,3,1,"Hoy fue un día muy positivo, recibí el reconocimiento de mis colegas.",2025-02-19 07:06:38.997,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
62,42,M,Soltero,Tiempo Completo,Alto,1,1,"Hoy fue un día muy inspirador, aprendí cosas nuevas y valiosas.",2024-12-07 04:06:38.997,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
32,33,M,Casado,Tiempo Parcial,Alto,2,6,"Hoy fue un día muy desorganizado, pero logré sacar adelante mis tareas.",2024-05-09 14:06:38.997,Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
30,30,M,Soltero,Tiempo Completo,Alto,3,8,El exceso de responsabilidades me está afectando seriamente.,2024-04-13 14:06:38.997,Estresado,Organiza tu espacio de trabajo por unos minutos o realiza respiraciones conscientes.
29,31,F,Casado,Tiempo Completo,Medio,3,5,Siento que solo estoy apagando incendios sin poder avanzar realmente.,2024-04-21 09:06:38.997,Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
49,21,M,Casado,Tiempo Parcial,Alto,3,9,Me siento agotado mental y físicamente.,2024-06-09 06:06:38.997,Estresado,Sal unos minutos a tomar aire fresco o mira un video relajante desde tu celular.
